LC_PLY_PID,DT_CREATE,DT_RETIRE,LOC_PID,NAME,POSTCODE,PRIM_PCODE,LOCCL_CODE,DT_GAZETD,STATE_PID
23350,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2828,MOUNT WILSON,,,G,"""1899-11-30T00:00:00.000Z""",1
31374,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2282,LAKEWOOD,,,G,"""1899-11-30T00:00:00.000Z""",1
8588,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3742,SWANBROOK,,,G,"""1899-11-30T00:00:00.000Z""",1
23355,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2964,NEW BRIGHTON,,,G,"""1899-11-30T00:00:00.000Z""",1
27879,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2256,LAFFING WATERS,,,G,"""1899-11-30T00:00:00.000Z""",1
23148,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3904,TILPA,,,G,"""1899-11-30T00:00:00.000Z""",1
23155,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3577,SILVERTON,,,G,"""1899-11-30T00:00:00.000Z""",1
17651,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3366,REDDESTONE,,,G,"""1899-11-30T00:00:00.000Z""",1
17652,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3593,SMITHS CREEK,,2474,G,"""1899-11-30T00:00:00.000Z""",1
20855,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW792,CAMIRA,,,G,"""1899-11-30T00:00:00.000Z""",1
28774,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4234,WAUKIVORY,,,G,"""1899-11-30T00:00:00.000Z""",1
19297,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1970,HOWLONG,,,G,"""1899-11-30T00:00:00.000Z""",1
27073,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW217,BARRY,,2799,G,"""1899-11-30T00:00:00.000Z""",1
19299,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2262,LAKE BREWSTER,,,G,"""1899-11-30T00:00:00.000Z""",1
20856,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3923,TOCUMWAL,,,G,"""1899-11-30T00:00:00.000Z""",1
18523,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4118,WADEVILLE,,,G,"""1899-11-30T00:00:00.000Z""",1
28779,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1530,FIDDLETOWN,,,G,"""1899-11-30T00:00:00.000Z""",1
28872,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1288,DOONSIDE,,,G,"""1899-11-30T00:00:00.000Z""",1
18528,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3507,SANDILANDS,,,G,"""1899-11-30T00:00:00.000Z""",1
28230,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4539,YEOVAL,,,G,"""1899-11-30T00:00:00.000Z""",1
18529,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2060,JOES BOX,,,G,"""1899-11-30T00:00:00.000Z""",1
18533,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1161,CULLENBONE,,,G,"""1899-11-30T00:00:00.000Z""",1
18534,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1264,DIEHARD,,,G,"""1899-11-30T00:00:00.000Z""",1
18536,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3153,PAGANS FLAT,,,G,"""1899-11-30T00:00:00.000Z""",1
13137,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3678,STANBOROUGH,,,G,"""1899-11-30T00:00:00.000Z""",1
28973,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3103,OLD BAR,,,G,"""1899-11-30T00:00:00.000Z""",1
28786,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3806,TATHAM,,,G,"""1899-11-30T00:00:00.000Z""",1
28788,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3848,THE BRANCH,,,G,"""1899-11-30T00:00:00.000Z""",1
28809,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW388,BLACK HILL,,,G,"""1899-11-30T00:00:00.000Z""",1
28075,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3439,ROSEHILL,,,G,"""1899-11-30T00:00:00.000Z""",1
28210,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3818,TEMPE,,,G,"""1899-11-30T00:00:00.000Z""",1
28819,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2429,LOWER LEWIS PONDS,,,G,"""1899-11-30T00:00:00.000Z""",1
28821,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4152,WALLINGAT,,,G,"""1899-11-30T00:00:00.000Z""",1
28824,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3542,SEAHAM,,,G,"""1899-11-30T00:00:00.000Z""",1
28833,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW781,CAMBRA,,,G,"""1899-11-30T00:00:00.000Z""",1
28843,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3714,STUART TOWN,,,G,"""1899-11-30T00:00:00.000Z""",1
28847,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3267,POMEROY,,,G,"""1899-11-30T00:00:00.000Z""",1
28823,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW555,BRANDY HILL,,,G,"""1899-11-30T00:00:00.000Z""",1
28850,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5079,BEDGERABONG,,,G,"""1899-11-30T00:00:00.000Z""",1
29730,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2279,LAKELANDS,,,G,"""1899-11-30T00:00:00.000Z""",1
23386,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1862,HAMPTON,,,G,"""1899-11-30T00:00:00.000Z""",1
29755,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3261,POINT PIPER,,,G,"""1899-11-30T00:00:00.000Z""",1
28730,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4097,URUNGA,,,G,"""1899-11-30T00:00:00.000Z""",1
20879,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1615,GELSTON PARK,,,G,"""1899-11-30T00:00:00.000Z""",1
28736,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2809,MOUNT RANKIN,,,G,"""1899-11-30T00:00:00.000Z""",1
23390,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3503,SANCTUARY POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
27171,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW734,BUSBYS FLAT,,,G,"""1899-11-30T00:00:00.000Z""",1
23397,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW162,BALMAIN EAST,,,G,"""1899-11-30T00:00:00.000Z""",1
29710,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2532,MARTINS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
8719,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2333,LEVENSTRATH,,,G,"""1899-11-30T00:00:00.000Z""",1
23401,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4444,WOOMARGAMA,,,G,"""1899-11-30T00:00:00.000Z""",1
13564,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2650,MILSONS PASSAGE,,,G,"""1899-11-30T00:00:00.000Z""",1
28708,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2556,MAYFIELD NORTH,,,G,"""1899-11-30T00:00:00.000Z""",1
28414,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4354,WINDEYER,,,G,"""1899-11-30T00:00:00.000Z""",1
28717,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1406,ELANORA HEIGHTS,,,G,"""1899-11-30T00:00:00.000Z""",1
8524,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4341,WILPINJONG,,,G,"""1899-11-30T00:00:00.000Z""",1
28461,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW669,BULLAWA CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
27666,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW328,BERYL,,,G,"""1899-11-30T00:00:00.000Z""",1
28418,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW457,BOM BOM,,,G,"""1899-11-30T00:00:00.000Z""",1
19495,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2122,KENNAICLE CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
16411,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1967,HOWELL,,,G,"""1899-11-30T00:00:00.000Z""",1
28478,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3555,SHALVEY,,,G,"""1899-11-30T00:00:00.000Z""",1
20826,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1201,DALMENY,,,G,"""1899-11-30T00:00:00.000Z""",1
8407,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1521,FERNANCES,,,G,"""1899-11-30T00:00:00.000Z""",1
8410,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2377,LITTLE JILLIBY,,,G,"""1899-11-30T00:00:00.000Z""",1
20832,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1125,CREMORNE POINT,,,G,"""1899-11-30T00:00:00.000Z""",1
8414,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4468,WYBUNG,,,G,"""1899-11-30T00:00:00.000Z""",1
28442,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3547,SEELANDS,,,G,"""1899-11-30T00:00:00.000Z""",1
27800,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1380,EAST TAMWORTH,,,G,"""1899-11-30T00:00:00.000Z""",1
19360,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1769,GREEN HILLS,,2365,G,"""1899-11-30T00:00:00.000Z""",1
18770,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4140,WALLALONG,,,G,"""1899-11-30T00:00:00.000Z""",1
23360,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4466,WYANGLE,,,G,"""1899-11-30T00:00:00.000Z""",1
23361,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3359,RED HILL,,2720,G,"""1899-11-30T00:00:00.000Z""",1
11021,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1596,GALA VALE,,,G,"""1899-11-30T00:00:00.000Z""",1
25879,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW829,CARINDA,,,G,"""1899-11-30T00:00:00.000Z""",1
23279,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3423,ROLLANDS PLAINS,,,G,"""1899-11-30T00:00:00.000Z""",1
17917,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2727,MOONEY MOONEY CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
31379,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3927,TOMAKIN,,,G,"""1899-11-30T00:00:00.000Z""",1
24255,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1340,DUNOON,,,G,"""1899-11-30T00:00:00.000Z""",1
27121,"""2016-12-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2413,LORN,,,G,"""1899-11-30T00:00:00.000Z""",1
12058,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3963,TOWAMBA,,,G,"""1899-11-30T00:00:00.000Z""",1
31376,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3487,RYHOPE,,,G,"""1899-11-30T00:00:00.000Z""",1
30289,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1301,DOYLES CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
30296,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1202,DALMORTON,,,G,"""1899-11-30T00:00:00.000Z""",1
27235,"""2016-12-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5028,ACACIA CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
30297,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW636,BUCCARUMBI,,,G,"""1899-11-30T00:00:00.000Z""",1
30328,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2670,MISSABOTTI,,,G,"""1899-11-30T00:00:00.000Z""",1
30350,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2002,INVERELL,,,G,"""1899-11-30T00:00:00.000Z""",1
30389,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW147,BALDERSLEIGH,,,G,"""1899-11-30T00:00:00.000Z""",1
30390,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW503,BOOROLONG,,,G,"""1899-11-30T00:00:00.000Z""",1
28106,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW995,COLO,,2795,G,"""1899-11-30T00:00:00.000Z""",1
28155,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW82,ARKELL,,,G,"""1899-11-30T00:00:00.000Z""",1
28231,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4552,YULLUNDRY,,,G,"""1899-11-30T00:00:00.000Z""",1
28201,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3081,O'CONNELL,,,G,"""1899-11-30T00:00:00.000Z""",1
27964,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW175,BANGO,,,G,"""1899-11-30T00:00:00.000Z""",1
28145,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4549,YOUNG,,,G,"""1899-11-30T00:00:00.000Z""",1
28040,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1598,GALONG,,,G,"""1899-11-30T00:00:00.000Z""",1
28113,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1710,GODFREYS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
28115,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3433,ROSEBERG,,,G,"""1899-11-30T00:00:00.000Z""",1
28107,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1075,COPPERHANNIA,,,G,"""1899-11-30T00:00:00.000Z""",1
28944,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2108,KEIRAVILLE,,,G,"""1899-11-30T00:00:00.000Z""",1
28956,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1140,CROUDACE BAY,,,G,"""1899-11-30T00:00:00.000Z""",1
28969,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1553,FLORAVILLE,,,G,"""1899-11-30T00:00:00.000Z""",1
28978,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3912,TINGIRA HEIGHTS,,,G,"""1899-11-30T00:00:00.000Z""",1
29002,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2408,LONGUEVILLE,,,G,"""1899-11-30T00:00:00.000Z""",1
27905,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3292,PROSPECT,,,G,"""1899-11-30T00:00:00.000Z""",1
20672,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1696,GLENROY,,2640,G,"""1899-11-30T00:00:00.000Z""",1
28942,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1367,EAST GRESFORD,,,G,"""1899-11-30T00:00:00.000Z""",1
28552,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3847,THE BIGHT,,,G,"""1899-11-30T00:00:00.000Z""",1
28946,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2830,MOUNTAIN CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
27015,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1109,COWAN,,,G,"""1899-11-30T00:00:00.000Z""",1
27216,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5024,MINGOOLA,,,G,"""1899-11-30T00:00:00.000Z""",1
27026,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4364,WINGHAM,,,G,"""1899-11-30T00:00:00.000Z""",1
28071,"""2017-09-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2522,MAROUBRA,,,G,"""1899-11-30T00:00:00.000Z""",1
23431,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4021,TWEED HEADS,,,G,"""1899-11-30T00:00:00.000Z""",1
28949,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW414,BLAYNEY,,,G,"""1899-11-30T00:00:00.000Z""",1
28543,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2238,KURMOND,,,G,"""1899-11-30T00:00:00.000Z""",1
28950,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW617,BROWNS CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
28966,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3720,SUMMER HILL,,2421,G,"""1899-11-30T00:00:00.000Z""",1
27048,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3982,TUCABIA,,,G,"""1899-11-30T00:00:00.000Z""",1
26969,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3398,RIVERTREE,,,G,"""1899-11-30T00:00:00.000Z""",1
27246,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2435,LOWER SOUTHGATE,,,G,"""1899-11-30T00:00:00.000Z""",1
28982,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW359,BILLYWILLINGA,,,G,"""1899-11-30T00:00:00.000Z""",1
28984,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1585,FREEMANTLE,,,G,"""1899-11-30T00:00:00.000Z""",1
29001,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW586,BROADWATER,,2472,G,"""1899-11-30T00:00:00.000Z""",1
29015,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1283,DONALD CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
29017,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2255,LADYSMITH,,,G,"""1899-11-30T00:00:00.000Z""",1
28534,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3459,ROUS,,,G,"""1899-11-30T00:00:00.000Z""",1
28573,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4008,TUNTABLE CREEK,,,G,"""1899-11-30T00:00:00.000Z""",1
28655,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3984,TUCKOMBIL,,,G,"""1899-11-30T00:00:00.000Z""",1
28848,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3393,RILEYS HILL,,,G,"""1899-11-30T00:00:00.000Z""",1
28870,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1677,GLENDENNING,,,G,"""1899-11-30T00:00:00.000Z""",1
28877,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2840,MULGRAVE,,,G,"""1899-11-30T00:00:00.000Z""",1
28898,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3254,PITT TOWN BOTTOMS,,,G,"""1899-11-30T00:00:00.000Z""",1
28934,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3305,PUTTA BUCCA,,,G,"""1899-11-30T00:00:00.000Z""",1
28935,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3887,THORNLEIGH,,,G,"""1899-11-30T00:00:00.000Z""",1
28937,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW462,BOMBIRA,,,G,"""1899-11-30T00:00:00.000Z""",1
28957,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4101,VALENTINE,,,G,"""1899-11-30T00:00:00.000Z""",1
9585,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW4164,WANDERA,,,G,"""1899-11-30T00:00:00.000Z""",1
27638,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1224,DARLINGTON,,2330,G,"""1899-11-30T00:00:00.000Z""",1
27657,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1339,DUNOLLY,,,G,"""1899-11-30T00:00:00.000Z""",1
22935,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW294,BENGALLA,,,G,"""1899-11-30T00:00:00.000Z""",1
16427,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2793,MOUNT KNOWLES,,,G,"""1899-11-30T00:00:00.000Z""",1
30460,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW573,BRIBBAREE,,,G,"""1899-11-30T00:00:00.000Z""",1
30479,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3891,THULE,,,G,"""1899-11-30T00:00:00.000Z""",1
30492,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3947,TOORAWEENAH,,,G,"""1899-11-30T00:00:00.000Z""",1
16434,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1226,DARLOW,,,G,"""1899-11-30T00:00:00.000Z""",1
30482,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW967,COBBITTY,,,G,"""1899-11-30T00:00:00.000Z""",1
12713,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW5004,RED HILL,,2347,G,"""1899-11-30T00:00:00.000Z""",1
25976,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3276,PORTLAND,,,G,"""1899-11-30T00:00:00.000Z""",1
22287,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3318,QUEANBEYAN,,,G,"""1899-11-30T00:00:00.000Z""",1
28253,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1657,GLADSTONE,,,G,"""1899-11-30T00:00:00.000Z""",1
13749,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1918,HIGH RANGE,,,G,"""1899-11-30T00:00:00.000Z""",1
31314,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3168,PALMVALE,,,G,"""1899-11-30T00:00:00.000Z""",1
13752,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2826,MOUNT WERONG,,,G,"""1899-11-30T00:00:00.000Z""",1
31272,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW241,BEAUMONT HILLS,,,G,"""1899-11-30T00:00:00.000Z""",1
29495,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3994,TULLIBIGEAL,,,G,"""1899-11-30T00:00:00.000Z""",1
22147,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2080,KANDOS,,,G,"""1899-11-30T00:00:00.000Z""",1
7006,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3925,TOLWONG,,,G,"""1899-11-30T00:00:00.000Z""",1
27007,"""2016-12-12T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2089,KANOONA,,,G,"""1899-11-30T00:00:00.000Z""",1
24239,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW921,CHIPPENDALE,,,G,"""1899-11-30T00:00:00.000Z""",1
12222,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW3065,NUMBER ONE,,,G,"""1899-11-30T00:00:00.000Z""",1
28567,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW867,CATALINA,,,G,"""1899-11-30T00:00:00.000Z""",1
12224,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1270,DINGO FOREST,,,G,"""1899-11-30T00:00:00.000Z""",1
12225,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW815,CAPARRA,,,G,"""1899-11-30T00:00:00.000Z""",1
12226,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW432,BOBIN,,,G,"""1899-11-30T00:00:00.000Z""",1
29007,"""2020-06-11T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW1932,HILLVUE,,,G,"""1899-11-30T00:00:00.000Z""",1
28601,"""2018-06-07T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",NSW2767,MOUNT ANNAN,,,G,"""1899-11-30T00:00:00.000Z""",1
